id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
3996900575,259950,2,1,770,6542,1,0,0,3,6,770,0,1948,0,98155,47.747,-122.301,1120,8149
8731801260,234000,3,1.75,1480,8475,1,0,0,4,7,1480,0,1968,0,98023,47.3126,-122.361,1800,8800
3810000860,240000,4,1.5,1920,7973,1,0,0,3,8,1920,0,1955,0,98178,47.4961,-122.235,2020,8840
5700003585,2500000,5,3.25,5620,12672,2,0,0,4,11,4140,1480,1916,0,98144,47.5786,-122.287,4470,8050
6332000050,464000,3,2,1630,6550,1,0,0,5,7,850,780,1912,0,98126,47.5452,-122.379,1440,6550
9286100250,500000,3,2.5,1670,2575,2,0,0,3,8,1670,0,2000,0,98027,47.531,-122.047,1670,2897
9471201110,1130000,4,1.75,2370,8400,1,0,0,5,9,1270,1100,1949,0,98105,47.6716,-122.264,2370,8400
9290800050,567500,3,1.75,2570,14033,1,0,2,4,8,2570,0,1953,0,98166,47.4335,-122.338,2550,16100
7300200400,682000,4,2.25,2450,34092,2,0,0,4,8,2450,0,1980,0,98075,47.5751,-122.049,2410,35378
526069024,950000,5,3,4530,258746,1.5,0,0,4,9,3200,1330,2003,0,98077,47.7702,-122.066,3430,83199
1454600156,860000,5,3.25,4500,9648,2,0,4,4,8,3000,1500,1968,0,98125,47.7262,-122.282,2780,21132
3904980360,495000,3,2.5,1800,7318,2,0,0,3,8,1800,0,1989,0,98029,47.5747,-122.008,1800,5414
2626119062,155000,3,1,1300,6098,1,0,0,3,7,1300,0,2013,0,98014,47.7074,-121.364,1300,6849
8651730290,445000,4,3.25,1960,7200,2,0,0,3,7,1960,0,1979,0,98034,47.7291,-122.218,1980,7529
7611200195,709000,3,2,2360,18000,1,0,0,4,8,2180,180,1951,0,98177,47.7133,-122.367,2600,17300
1919800260,645000,3,1.75,2340,6750,1.5,0,0,5,7,1620,720,1914,0,98103,47.6956,-122.335,1410,3388
6632900354,242500,3,1,1020,5870,1,0,0,3,6,1020,0,1941,0,98155,47.741,-122.314,1160,6901
3972900195,315000,3,1,1390,8333,1,0,0,3,7,1390,0,1982,0,98155,47.7652,-122.31,1320,7090
5151600170,285000,3,1.5,1780,12231,1,0,0,4,8,1780,0,1956,0,98003,47.335,-122.321,2460,12663
7016000440,525000,5,2.25,2500,8621,1.5,0,0,4,7,2500,0,1968,0,98034,47.7379,-122.185,1980,7395
871000435,812000,4,2,2380,6122,1,0,2,4,8,1310,1070,1949,0,98199,47.6506,-122.405,1810,5202
9578060540,525000,4,2.75,2360,4924,2,0,0,3,8,2360,0,2008,0,98028,47.7737,-122.235,2360,4670
2332700060,950000,4,2.25,2620,10920,1,0,0,3,9,2620,0,1965,0,98005,47.6117,-122.164,2370,11907
766000240,225000,4,2,2220,14120,1,0,0,3,7,1200,1020,1966,0,98042,47.361,-122.116,1300,9709
4363700200,190000,4,1,1190,7920,1,0,0,3,6,890,300,1951,0,98126,47.5305,-122.371,1140,7920
7100000250,380000,3,1,1400,8710,1,0,0,4,7,1400,0,1948,0,98146,47.5066,-122.377,1460,8710
2781250560,234000,2,2,1200,3624,2,0,0,3,6,1200,0,2003,0,98038,47.349,-122.025,1360,2693
2781250100,394000,3,2.5,2550,5349,2,0,0,3,7,2550,0,2004,0,98038,47.3504,-122.026,2640,5400
5419800220,250000,3,1.75,1590,7560,1,0,0,3,7,1130,460,1984,0,98031,47.4016,-122.18,1500,7560
7147600245,259500,3,1.75,1650,12349,1,0,0,3,7,1650,0,1957,0,98188,47.442,-122.282,1470,10763
2926069083,900000,5,3.75,4130,226076,2,0,0,3,9,3170,960,1985,0,98077,47.715,-122.065,4130,55321
6189200125,849950,3,3,2990,9773,2,0,0,4,8,2990,0,1973,0,98005,47.6344,-122.174,2230,11553
9542830160,299900,4,2.5,1580,3632,2,0,0,3,7,1580,0,2011,0,98038,47.3672,-122.019,1950,3800
5152200020,298000,3,1.75,1620,12825,1,0,0,3,8,1340,280,1962,0,98003,47.3321,-122.323,2076,11200
9412900045,462000,3,1.5,1710,4500,1.5,0,0,3,8,1410,300,1928,0,98118,47.5366,-122.268,1860,6000
6600410480,179900,3,1,1010,9920,1,0,0,3,6,1010,0,1977,0,98042,47.3238,-122.14,1270,9680
6979970080,525000,3,3.5,2876,5086,2,0,0,3,8,2360,516,2007,0,98072,47.7511,-122.173,2390,4419
5636010280,269950,3,2.5,1480,9743,2,0,0,4,7,1480,0,1996,0,98010,47.3293,-122.001,1810,9601
1732801300,1248000,2,2.5,2310,3313,2,0,0,3,9,2310,0,2006,0,98119,47.6318,-122.365,2700,5670
5561401530,550000,1,1.5,1900,40600,1.5,0,0,5,9,1450,450,1977,0,98027,47.4718,-122.009,2920,40427
9578500510,409950,3,2.5,2655,5080,2,0,0,3,8,2655,0,2013,0,98023,47.2972,-122.348,2879,5232
7304300906,304000,3,1,1280,8184,1.5,0,0,4,6,1280,0,1947,0,98155,47.7467,-122.319,1120,8184
1223089077,718000,3,1.75,4060,136290,1,0,0,3,8,2810,1250,1995,0,98045,47.4843,-121.719,1300,51836
721049207,275000,3,1.75,1860,15681,1,0,0,4,7,1860,0,1971,0,98023,47.3191,-122.339,1860,22979
8691330310,865000,4,3,3690,9892,2,0,0,3,10,3690,0,1998,0,98075,47.5937,-121.982,3430,11294
1523069204,490000,4,2.25,2020,85813,2,0,0,3,7,2020,0,1995,0,98027,47.483,-122.026,2120,85813
3188100105,650000,4,2.5,2110,6820,1,0,0,5,7,1530,580,1942,0,98115,47.6882,-122.306,1420,6431
6608500290,405000,3,2.5,1430,10200,1,0,0,3,7,1430,0,1960,0,98033,47.7012,-122.166,1470,10350
2891400410,369000,3,2.25,1820,99752,1,0,0,4,7,1820,0,1969,0,98092,47.2838,-122.006,1850,117612
7663700551,336000,3,2,1060,11765,1,0,0,4,6,1060,0,1951,0,98125,47.7333,-122.302,1500,9151
5413200140,213550,3,2.5,1580,8541,2,0,0,3,7,1580,0,1990,0,98001,47.3334,-122.289,1640,7542
